 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         @dled12_1[id]   @dled12_2[id]  
 4.70248020e-01  4.70248020e-01  5.00000000e+00  4.27602847e+00  4.27386778e+00 -3.49589495e+00  4.08252639e-01  9.58501394e-01  6.89654297e-02  1.43255901e-02  1.55737214e-02 
 4.70258362e-01  4.70258362e-01  5.00000000e+00  4.27584434e+00  4.27389556e+00 -3.49050346e+00  3.80399922e-01  9.27485272e-01  7.35074392e-02  1.44279358e-02  1.55570020e-02 
 4.70279046e-01  4.70279046e-01  5.00000000e+00  4.27608876e+00  4.27386784e+00 -3.49333657e+00  4.17359307e-01  9.58125230e-01  6.89756122e-02  1.42922328e-02  1.55736839e-02 
 4.70320414e-01  4.70320414e-01  5.00000000e+00  4.27596488e+00  4.27389568e+00 -3.48538851e+00  3.98578895e-01  9.26735389e-01  7.35272869e-02  1.43608530e-02  1.55569290e-02 
 4.70403150e-01  4.70403150e-01  5.00000000e+00  4.27632960e+00  4.27386808e+00 -3.48311135e+00  4.53575649e-01  9.56630570e-01  6.90157358e-02  1.41597691e-02  1.55735361e-02 
 4.70568622e-01  4.70568622e-01  5.00000000e+00  4.27644559e+00  4.27389617e+00 -3.46495800e+00  4.70451466e-01  9.23768690e-01  7.36080254e-02  1.40964167e-02  1.55566320e-02 
 4.70899565e-01  4.70899565e-01  5.00000000e+00  4.27728728e+00  4.27386909e+00 -3.44232951e+00  5.95110292e-01  9.50785192e-01  6.91796479e-02  1.36450761e-02  1.55729324e-02 
 4.71561453e-01  4.71561453e-01  5.00000000e+00  4.27834561e+00  4.27389824e+00 -3.38371012e+00  7.44922853e-01  9.12421507e-01  7.39453663e-02  1.30980194e-02  1.55553909e-02 
 4.72561453e-01  4.72561453e-01  5.00000000e+00  4.28045476e+00  4.27387274e+00 -3.30716768e+00  1.03237006e+00  9.32669848e-01  6.97775562e-02  1.20723314e-02  1.55707305e-02 
 4.73561453e-01  4.73561453e-01  5.00000000e+00  4.28217510e+00  4.27390319e+00 -3.22226089e+00  1.23944513e+00  8.91879888e-01  7.47548072e-02  1.12954914e-02  1.55524122e-02 
 4.74561453e-01  4.74561453e-01  5.00000000e+00  4.28435023e+00  4.27387814e+00 -3.14719978e+00  1.49104052e+00  9.13528883e-01  7.06599127e-02  1.03844362e-02  1.55674822e-02 
 4.75561453e-01  4.75561453e-01  5.00000000e+00  4.28603559e+00  4.27390916e+00 -3.06374098e+00  1.66493330e+00  8.74087857e-01  7.57292599e-02  9.72936038e-03  1.55488256e-02 
 4.76561453e-01  4.76561453e-01  5.00000000e+00  4.28824520e+00  4.27388434e+00 -2.99016620e+00  1.88573398e+00  8.96952636e-01  7.16739190e-02  8.93270302e-03  1.55637495e-02 
 4.77561453e-01  4.77561453e-01  5.00000000e+00  4.28988671e+00  4.27391586e+00 -2.90813866e+00  2.03112288e+00  8.58682149e-01  7.68237851e-02  8.38340679e-03  1.55447970e-02 
 4.78561453e-01  4.78561453e-01  5.00000000e+00  4.29213608e+00  4.27389122e+00 -2.83603174e+00  2.22546544e+00  8.82597833e-01  7.27983425e-02  7.68513851e-03  1.55596103e-02 
 4.79561453e-01  4.79561453e-01  5.00000000e+00  4.29372698e+00  4.27392318e+00 -2.75541797e+00  2.34636790e+00  8.45343089e-01  7.80182622e-02  7.22668485e-03  1.55404004e-02 
 4.80561453e-01  4.80561453e-01  5.00000000e+00  4.29602236e+00  4.27389866e+00 -2.68476083e+00  2.51797720e+00  8.70167358e-01  7.40130272e-02  6.61298652e-03  1.55551389e-02 
 4.81561453e-01  4.81561453e-01  5.00000000e+00  4.29755491e+00  4.27393098e+00 -2.60554406e+00  2.61784334e+00  8.33794072e-01  7.92921632e-02  6.23253646e-03  1.55357115e-02 
 4.82561453e-01  4.82561453e-01  5.00000000e+00  4.29990350e+00  4.27390652e+00 -2.53631897e+00  2.76991887e+00  8.59404038e-01  7.52974093e-02  5.69154301e-03  1.55504111e-02 
 4.83561453e-01  4.83561453e-01  5.00000000e+00  4.30136882e+00  4.27393915e+00 -2.45848293e+00  2.85171159e+00  8.23795572e-01  8.06247449e-02  5.37806442e-03  1.55308065e-02 
 4.84561453e-01  4.84561453e-01  5.00000000e+00  4.30377883e+00  4.27391469e+00 -2.39067239e+00  2.98700167e+00  8.50085099e-01  7.66308549e-02  4.89958997e-03  1.55455026e-02 
 4.85561453e-01  4.85561453e-01  5.00000000e+00  4.30516678e+00  4.27394755e+00 -2.31420109e+00  3.05326538e+00  8.15140038e-01  8.19954238e-02  4.64360157e-03  1.55257612e-02 
 4.86561453e-01  4.86561453e-01  5.00000000e+00  4.30764761e+00  4.27392303e+00 -2.24778766e+00  3.17413090e+00  8.42017452e-01  7.79930507e-02  4.21890309e-03  1.55404884e-02 
 4.87561453e-01  4.87561453e-01  5.00000000e+00  4.30894660e+00  4.27395607e+00 -2.17266514e+00  3.22705068e+00  8.07647527e-01  8.33841835e-02  4.01225449e-03  1.55206493e-02 
 4.88561453e-01  4.88561453e-01  5.00000000e+00  4.31150894e+00  4.27393143e+00 -2.10763124e+00  3.33551975e+00  8.35033661e-01  7.93644172e-02  3.63382885e-03  1.55354404e-02 
 4.89561453e-01  4.89561453e-01  5.00000000e+00  4.31270579e+00  4.27396458e+00 -2.03384132e+00  3.37697207e+00  8.01161986e-01  8.47719916e-02  3.46951149e-03  1.55155409e-02 
 4.90561453e-01  4.90561453e-01  5.00000000e+00  4.31536177e+00  4.27393978e+00 -1.97016913e+00  3.47478709e+00  8.28988495e-01  8.07265213e-02  3.13092134e-03  1.55304266e-02 
 4.91561453e-01  4.91561453e-01  5.00000000e+00  4.31644155e+00  4.27397299e+00 -1.89769516e+00  3.50638340e+00  7.95548051e-01  8.61411990e-02  3.00290606e-03  1.55105009e-02 
 4.92561453e-01  4.92561453e-01  5.00000000e+00  4.31920485e+00  4.27394797e+00 -1.83536644e+00  3.59504134e+00  8.23755968e-01  8.20624611e-02  2.69863027e-03  1.55255092e-02 
 4.93561453e-01  4.93561453e-01  5.00000000e+00  4.32015070e+00  4.27398118e+00 -1.76419113e+00  3.61816551e+00  7.90688300e-01  8.74759002e-02  2.60172774e-03  1.55055879e-02 
 4.94561453e-01  4.94561453e-01  5.00000000e+00  4.32303675e+00  4.27395591e+00 -1.70318711e+00  3.69895260e+00  8.19226794e-01  8.33572014e-02  2.32703316e-03  1.55207434e-02 
 4.95561453e-01  4.95561453e-01  5.00000000e+00  4.32382971e+00  4.27398908e+00 -1.63329235e+00  3.71479302e+00  7.86480889e-01  8.87622299e-02  2.25677395e-03  1.55008529e-02 
 4.96561453e-01  4.96561453e-01  5.00000000e+00  4.32685574e+00  4.27396352e+00 -1.57359365e+00  3.78881445e+00  8.15306187e-01  8.45978382e-02  2.00760526e-03  1.55161768e-02 
 4.97561453e-01  4.97561453e-01  5.00000000e+00  4.32747465e+00  4.27399661e+00 -1.50496040e+00  3.79839164e+00  7.82837497e-01  8.99885810e-02  1.96013688e-03  1.54963387e-02 
 4.98561453e-01  4.98561453e-01  5.00000000e+00  4.33065985e+00  4.27397074e+00 -1.44654702e+00  3.86659713e+00  8.11911955e-01  8.57737771e-02  1.73302207e-03  1.55118484e-02 
 4.99561453e-01  4.99561453e-01  5.00000000e+00  4.33108118e+00  4.27400373e+00 -1.37915524e+00  3.87078740e+00  7.79681554e-01  9.11457288e-02  1.70502045e-03  1.54920793e-02 
 5.00561453e-01  5.00561453e-01  5.00000000e+00  4.33444674e+00  4.27397751e+00 -1.32200655e+00  3.93399310e+00  8.08972856e-01  8.68768164e-02  1.49698967e-03  1.55077883e-02 
 5.01561453e-01  5.01561453e-01  5.00000000e+00  4.33464458e+00  4.27401037e+00 -1.25583523e+00  3.93354887e+00  7.76946701e-01  9.22268585e-02  1.48558331e-03  1.54880996e-02 
 5.02561453e-01  5.02561453e-01  5.00000000e+00  4.33821375e+00  4.27398380e+00 -1.19992998e+00  3.99245617e+00  8.06427152e-01  8.79011328e-02  1.29409910e-03  1.55040181e-02 
 5.03561453e-01  5.03561453e-01  5.00000000e+00  4.33815974e+00  4.27401652e+00 -1.13495717e+00  3.98802345e+00  7.74575446e-01  9.32274966e-02  1.29680390e-03  1.54844162e-02 
 5.04561453e-01  5.04561453e-01  5.00000000e+00  4.34195777e+00  4.27398959e+00 -1.08027365e+00  4.04323513e+00  8.04221371e-01  8.88431769e-02  1.11970120e-03  1.55005507e-02 
 5.05561453e-01  5.05561453e-01  5.00000000e+00  4.34162124e+00  4.27402217e+00 -1.01647655e+00  4.03536847e+00  7.72518006e-01  9.41453580e-02  1.13436471e-03  1.54810375e-02 
 5.06561453e-01  5.06561453e-01  5.00000000e+00  4.34567528e+00  4.27399486e+00 -9.62992621e-01  4.08740260e+00  8.02309210e-01  8.97014895e-02  9.69799191e-04  1.54973915e-02 
 5.07561453e-01  5.07561453e-01  5.00000000e+00  4.34502338e+00  4.27402730e+00 -9.00347752e-01  4.07657795e+00  7.70731285e-01  9.49801218e-02  9.94552951e-04  1.54779647e-02 
 5.08561453e-01  5.08561453e-01  5.00000000e+00  4.34936231e+00  4.27399962e+00 -8.48041023e-01  4.12587977e+00  8.00650596e-01  9.04764589e-02  8.40956346e-04  1.54945391e-02 
 5.09561453e-01  5.09561453e-01  5.00000000e+00  4.34836027e+00  4.27403193e+00 -7.86524349e-01  4.11250557e+00  7.69178002e-01  9.57331587e-02  8.74175248e-04  1.54751927e-02 
 5.10561453e-01  5.10561453e-01  5.00000000e+00  4.35301439e+00  4.27400388e+00 -7.35372301e-01  4.15945770e+00  7.99210853e-01  9.11700376e-02  7.30216753e-04  1.54919863e-02 
 5.11561453e-01  5.11561453e-01  5.00000000e+00  4.35162601e+00  4.27403608e+00 -6.74959437e-01  4.14388437e+00  7.67825919e-01  9.64072292e-02  7.70484566e-04  1.54727115e-02 
 5.12561453e-01  5.12561453e-01  5.00000000e+00  4.35662663e+00  4.27400766e+00 -6.24939546e-01  4.18881563e+00  7.97959991e-01  9.17854420e-02  6.35037275e-04  1.54897213e-02 
 5.13561453e-01  5.13561453e-01  5.00000000e+00  4.35481476e+00  4.27403977e+00 -5.65605937e-01  4.17134372e+00  7.66647177e-01  9.70061742e-02  6.81117517e-04  1.54705067e-02 
 5.14561453e-01  5.14561453e-01  5.00000000e+00  4.36019369e+00  4.27401099e+00 -5.16695792e-01  4.21453663e+00  7.96872078e-01  9.23268513e-02  5.53229180e-04  1.54877286e-02 
 5.15561453e-01  5.15561453e-01  5.00000000e+00  4.35792096e+00  4.27404302e+00 -4.58416896e-01  4.19542389e+00  7.65617724e-01  9.75346160e-02  6.04040696e-04  1.54685615e-02 
 5.16561453e-01  5.16561453e-01  5.00000000e+00  4.36370992e+00  4.27401389e+00 -4.10594305e-01  4.23712117e+00  7.95924701e-01  9.27991247e-02  4.82908130e-04  1.54859904e-02 
 5.17561453e-01  5.17561453e-01  5.00000000e+00  4.36093950e+00  4.27404587e+00 -3.53345761e-01  4.21658860e+00  7.64716807e-01  9.79976824e-02  5.37504733e-04  1.54668570e-02 
 5.18561453e-01  5.18561453e-01  5.00000000e+00  4.36716941e+00  4.27401640e+00 -3.06588824e-01  4.25699872e+00  7.95098492e-01  9.32075449e-02  4.22451369e-04  1.54844873e-02 
 5.19561453e-01  5.19561453e-01  5.00000000e+00  4.36386589e+00  4.27404835e+00 -2.50346606e-01  4.23523579e+00  7.63926542e-01  9.84007663e-02  4.80005002e-04  1.54653732e-02 
 5.20561453e-01  5.20561453e-01  5.00000000e+00  4.37056614e+00  4.27401856e+00 -2.04633775e-01  4.27453776e+00  7.94376725e-01  9.35575978e-02  3.70461134e-04  1.54831990e-02 
 5.21561453e-01  5.21561453e-01  5.00000000e+00  4.36669641e+00  4.27405050e+00 -1.49374325e-01  4.25170691e+00  7.63231532e-01  9.87493237e-02  4.30248005e-04  1.54640902e-02 
 5.22561453e-01  5.22561453e-01  5.00000000e+00  4.37389416e+00  4.27402038e+00 -1.04684434e-01  4.29005443e+00  7.93744962e-01  9.38547896e-02  3.25733423e-04  1.54821053e-02 
 5.23561453e-01  5.23561453e-01  5.00000000e+00  4.36942827e+00  4.27405234e+00 -5.03847748e-02  4.26629495e+00  7.62618540e-01  9.90487124e-02  3.87122593e-04  1.54629882e-02 
 5.24561453e-01  5.24561453e-01  5.00000000e+00  4.37822393e+00  4.27402168e+00 -6.73900407e-03  4.30389826e+00  7.93229764e-01  9.40623549e-02  2.75525475e-04  1.54813308e-02 
 5.25561453e-01  5.25561453e-01  5.00000000e+00  4.37189783e+00  4.27405395e+00  4.66723925e-02  4.27931102e+00  7.62065986e-01  9.93109677e-02  3.51870183e-04  1.54620231e-02 
 5.26561453e-01  5.26561453e-01  5.00000000e+00  4.38029223e+00  4.27402321e+00  8.93743563e-02  4.31612094e+00  7.92699471e-01  9.43148966e-02  2.54350789e-04  1.54804121e-02 
 5.27561453e-01  5.27561453e-01  5.00000000e+00  4.37460874e+00  4.27405525e+00  1.41818870e-01  4.29084360e+00  7.61593266e-01  9.95214810e-02  3.16857466e-04  1.54612481e-02 
 5.28561453e-01  5.28561453e-01  5.00000000e+00  4.38342730e+00  4.27402425e+00  1.83562908e-01  4.32704429e+00  7.92271967e-01  9.44830300e-02  2.25316319e-04  1.54797934e-02 
 5.29561453e-01  5.29561453e-01  5.00000000e+00  4.37703003e+00  4.27405637e+00  2.35114206e-01  4.30114799e+00  7.61164267e-01  9.97029940e-02  2.88541489e-04  1.54605800e-02 
 5.30561453e-01  5.30561453e-01  5.00000000e+00  4.38642577e+00  4.27402509e+00  2.75915824e-01  4.33681991e+00  7.91891836e-01  9.46198429e-02  2.00653009e-04  1.54792900e-02 
 5.31561453e-01  5.31561453e-01  5.00000000e+00  4.37935922e+00  4.27405730e+00  3.26592063e-01  4.31038141e+00  7.60781008e-01  9.98536797e-02  2.63693349e-04  1.54600254e-02 
 5.32561453e-01  5.32561453e-01  5.00000000e+00  4.38933455e+00  4.27402575e+00  3.66470660e-01  4.34559597e+00  7.91554474e-01  9.47277459e-02  1.79310119e-04  1.54788930e-02 
 5.33561453e-01  5.33561453e-01  5.00000000e+00  4.38159000e+00  4.27405806e+00  4.16291330e-01  4.31868010e+00  7.60436787e-01  9.99776626e-02  2.41903663e-04  1.54595691e-02 
 5.34561453e-01  5.34561453e-01  5.00000000e+00  4.39214821e+00  4.27402627e+00  4.55266736e-01  4.35349578e+00  7.91252472e-01  9.48117243e-02  1.60827704e-04  1.54785841e-02 
 5.35561453e-01  5.35561453e-01  5.00000000e+00  4.38371997e+00  4.27405871e+00  5.04254405e-01  4.32614669e+00  7.60119929e-01  1.00083594e-01  2.22781108e-04  1.54591793e-02 
 5.36561453e-01  5.36561453e-01  5.00000000e+00  4.39483659e+00  4.27402687e+00  5.42374520e-01  4.36053826e+00  7.90939790e-01  9.49098103e-02  1.44950821e-04  1.54782231e-02 
 5.37561453e-01  5.37561453e-01  5.00000000e+00  4.38574408e+00  4.27406700e+00  5.91748017e-01  4.33012193e+00  7.58380584e-01  1.01426057e-01  2.06011696e-04  1.54542262e-02 
 5.38561453e-01  5.38561453e-01  5.00000000e+00  4.39595518e+00  4.27403321e+00  6.28691782e-01  4.36229127e+00  7.89541694e-01  9.59411466e-02  1.38815681e-04  1.54744282e-02 
 5.38686453e-01  5.38686453e-01  5.00000000e+00  4.38334355e+00  4.27432606e+00  6.81206908e-01  4.32231092e+00  7.53653894e-01  1.43268554e-01  2.26047071e-04  1.53002131e-02 
 5.38873285e-01  5.38873285e-01  5.00000000e+00  4.38217738e+00  4.27426506e+00  6.79150063e-01  4.31833001e+00  7.55510780e-01  1.33454314e-01  2.36472025e-04  1.53363361e-02 
 5.38991219e-01  5.38991219e-01  5.00000000e+00  4.38173374e+00  4.27422067e+00  6.76894081e-01  4.31678216e+00  7.57300556e-01  1.26297075e-01  2.40563021e-04  1.53626801e-02 
 5.39005081e-01  5.39005081e-01  5.00000000e+00  4.38173409e+00  4.27421392e+00  6.76381513e-01  4.31678299e+00  7.57665235e-01  1.25208003e-01  2.40559818e-04  1.53666886e-02 
 5.39032806e-01  5.39032806e-01  5.00000000e+00  4.38173462e+00  4.27420048e+00  6.75363967e-01  4.31678481e+00  7.58378523e-01  1.23037210e-01  2.40554916e-04  1.53746788e-02 
 5.39088255e-01  5.39088255e-01  5.00000000e+00  4.38208376e+00  4.27416155e+00  6.71381610e-01  4.31800488e+00  7.60874763e-01  1.16746058e-01  2.37329580e-04  1.53978352e-02 
 5.39089671e-01  5.39089671e-01  5.00000000e+00  4.38238021e+00  4.27414924e+00  6.69448583e-01  4.31903149e+00  7.61928543e-01  1.14754000e-01  2.34624946e-04  1.54051676e-02 
 5.39092502e-01  5.39092502e-01  5.00000000e+00  4.38268843e+00  4.27413512e+00  6.67282258e-01  4.32009014e+00  7.63038912e-01  1.12469565e-01  2.31845588e-04  1.54135761e-02 
 5.39098164e-01  5.39098164e-01  5.00000000e+00  4.38254563e+00  4.27413864e+00  6.68087349e-01  4.31960078e+00  7.62649678e-01  1.13038378e-01  2.33129130e-04  1.54114824e-02 
 5.39098301e-01  5.39098301e-01  5.00000000e+00  4.37774272e+00  4.27428252e+00  6.91320019e-01  4.30195400e+00  7.45009514e-01  1.36265421e-01  2.80699475e-04  1.53259893e-02 
 5.39098574e-01  5.39098574e-01  5.00000000e+00  4.27375400e+00  4.27589339e+00  9.42748446e-01  8.91203559e-02 -3.46780665e+00  3.87730848e-01  1.56423766e-02  1.44006021e-02 
 5.39098721e-01  5.39098721e-01  5.00000000e+00  4.27391492e+00  4.27587174e+00  9.39425821e-01  7.66673829e-02 -3.48024754e+00  3.84453418e-01  1.55453621e-02  1.44126604e-02 
 5.39098858e-01  5.39098858e-01  5.00000000e+00  4.27389456e+00  4.27591111e+00  9.45341910e-01  7.33414638e-02 -3.48356224e+00  3.90411421e-01  1.55576047e-02  1.43907402e-02 
 5.39098998e-01  5.39098998e-01  5.00000000e+00  4.27388741e+00  4.27587896e+00  9.40434508e-01  7.21741003e-02 -3.48471811e+00  3.85546956e-01  1.55619018e-02  1.44086376e-02 
 5.39099278e-01  5.39099278e-01  5.00000000e+00  4.27388179e+00  4.27591499e+00  9.45803567e-01  7.12539525e-02 -3.48561525e+00  3.91001882e-01  1.55652886e-02  1.43885810e-02 
 5.39099634e-01  5.39099634e-01  5.00000000e+00  4.27388176e+00  4.27588157e+00  9.40637883e-01  7.12502558e-02 -3.48558979e+00  3.85945032e-01  1.55653019e-02  1.44071844e-02 
 5.39100283e-01  5.39100283e-01  5.00000000e+00  4.27388133e+00  4.27591707e+00  9.45811515e-01  7.11791163e-02 -3.48560769e+00  3.91317393e-01  1.55655638e-02  1.43874198e-02 
 5.39101249e-01  5.39101249e-01  5.00000000e+00  4.27388186e+00  4.27588469e+00  9.40615410e-01  7.12665686e-02 -3.48544089e+00  3.86417470e-01  1.55652418e-02  1.44054454e-02 
 5.39103183e-01  5.39103183e-01  5.00000000e+00  4.27388131e+00  4.27592272e+00  9.45776611e-01  7.11766680e-02 -3.48537209e+00  3.92170968e-01  1.55655728e-02  1.43842813e-02 
 5.39107051e-01  5.39107051e-01  5.00000000e+00  4.27388188e+00  4.27589597e+00  9.40545053e-01  7.12694311e-02 -3.48496193e+00  3.88123749e-01  1.55652313e-02  1.43991641e-02 
 5.39114787e-01  5.39114787e-01  5.00000000e+00  4.27388133e+00  4.27594528e+00  9.45635829e-01  7.11799958e-02 -3.48441661e+00  3.95582167e-01  1.55655605e-02  1.43717414e-02 
 5.39130258e-01  5.39130258e-01  5.00000000e+00  4.27388193e+00  4.27594108e+00  9.40263802e-01  7.12770454e-02 -3.48305019e+00  3.94941297e-01  1.55652033e-02  1.43740735e-02 
 5.39161200e-01  5.39161200e-01  5.00000000e+00  4.27388142e+00  4.27603546e+00  9.45074047e-01  7.11948164e-02 -3.48059425e+00  4.09197366e-01  1.55655060e-02  1.43217181e-02 
 5.39223084e-01  5.39223084e-01  5.00000000e+00  4.27388211e+00  4.27612131e+00  9.39143430e-01  7.13069761e-02 -3.47540806e+00  4.22092633e-01  1.55650931e-02  1.42742591e-02 
 5.39346853e-01  5.39346853e-01  5.00000000e+00  4.27388179e+00  4.27639539e+00  9.42845838e-01  7.12549268e-02 -3.46532116e+00  4.63185285e-01  1.55652847e-02  1.41237990e-02 
 5.39594390e-01  5.39594390e-01  5.00000000e+00  4.27388285e+00  4.27683904e+00  9.34736711e-01  7.14286023e-02 -3.44490612e+00  5.28822682e-01  1.55646454e-02  1.38836079e-02 
 5.40089465e-01  5.40089465e-01  5.00000000e+00  4.27388331e+00  4.27782240e+00  9.34227211e-01  7.15035122e-02 -3.40449409e+00  6.71765399e-01  1.55643696e-02  1.33656747e-02 
 5.41079615e-01  5.41079615e-01  5.00000000e+00  4.27388602e+00  4.27965959e+00  9.18247623e-01  7.19458787e-02 -3.32395659e+00  9.27256199e-01  1.55627413e-02  1.24492413e-02 
 5.42079615e-01  5.42079615e-01  5.00000000e+00  4.27388800e+00  4.28163234e+00  9.13273641e-01  7.22703644e-02 -3.24351859e+00  1.17670804e+00  1.55615469e-02  1.15350270e-02 
 5.43079615e-01  5.43079615e-01  5.00000000e+00  4.27389131e+00  4.28353425e+00  8.98628982e-01  7.28105492e-02 -3.16364011e+00  1.39809049e+00  1.55595585e-02  1.07172633e-02 
 5.44079615e-01  5.44079615e-01  5.00000000e+00  4.27389378e+00  4.28551503e+00  8.95022819e-01  7.32134739e-02 -3.08466703e+00  1.61345606e+00  1.55580753e-02  9.92715485e-03 
 5.45079615e-01  5.45079615e-01  5.00000000e+00  4.27389743e+00  4.28740794e+00  8.81639418e-01  7.38112743e-02 -3.00626011e+00  1.80323392e+00  1.55558748e-02  9.22659219e-03 
 5.46079615e-01  5.46079615e-01  5.00000000e+00  4.27390030e+00  4.28939211e+00  8.79219095e-01  7.42802566e-02 -2.92873602e+00  1.98931824e+00  1.55541484e-02  8.54525977e-03 
 5.47079615e-01  5.47079615e-01  5.00000000e+00  4.27390426e+00  4.29127423e+00  8.66927214e-01  7.49257298e-02 -2.85178243e+00  2.15194378e+00  1.55517725e-02  7.94553097e-03 
 5.48079615e-01  5.48079615e-01  5.00000000e+00  4.27390747e+00  4.29326240e+00  8.65534720e-01  7.54506787e-02 -2.77568944e+00  2.31287280e+00  1.55498401e-02  7.35765990e-03 
 5.49079615e-01  5.49079615e-01  5.00000000e+00  4.27391165e+00  4.29513214e+00  8.54187591e-01  7.61338098e-02 -2.70017139e+00  2.45216995e+00  1.55473255e-02  6.84455511e-03 
 5.50079615e-01  5.50079615e-01  5.00000000e+00  4.27391515e+00  4.29712505e+00  8.53686146e-01  7.67043298e-02 -2.62549225e+00  2.59148725e+00  1.55452254e-02  6.33698254e-03 
 5.51079615e-01  5.51079615e-01  5.00000000e+00  4.27391950e+00  4.29898058e+00  8.43156767e-01  7.74149665e-02 -2.55139242e+00  2.71074030e+00  1.55426096e-02  5.89829512e-03 
 5.52079615e-01  5.52079615e-01  5.00000000e+00  4.27392321e+00  4.30097908e+00  8.43427873e-01  7.80205094e-02 -2.47811037e+00  2.83148934e+00  1.55403805e-02  5.45971646e-03 
 5.53079615e-01  5.53079615e-01  5.00000000e+00  4.27392767e+00  4.30281832e+00  8.33606275e-01  7.87485334e-02 -2.40541174e+00  2.93351916e+00  1.55377007e-02  5.08496064e-03 
 5.54079615e-01  5.54079615e-01  5.00000000e+00  4.27393153e+00  4.30482336e+00  8.34547195e-01  7.93785910e-02 -2.33351030e+00  3.03831384e+00  1.55353814e-02  4.70566726e-03 
 5.55079615e-01  5.55079615e-01  5.00000000e+00  4.27393604e+00  4.30664393e+00  8.25338101e-01  8.01141110e-02 -2.26219593e+00  3.12554329e+00  1.55326740e-02  4.38583495e-03 
 5.56079615e-01  5.56079615e-01  5.00000000e+00  4.27393999e+00  4.30865663e+00  8.26859723e-01  8.07584244e-02 -2.19165871e+00  3.21662869e+00  1.55303023e-02  4.05748884e-03 
 5.57079615e-01  5.57079615e-01  5.00000000e+00  4.27394449e+00  4.31045580e+00  8.18180552e-01  8.14919794e-02 -2.12171157e+00  3.29113883e+00  1.55276021e-02  3.78484072e-03 
 5.58079615e-01  5.58079615e-01  5.00000000e+00  4.27394846e+00  4.31247742e+00  8.20205557e-01  8.21407513e-02 -2.05252202e+00  3.37044324e+00  1.55252139e-02  3.50028101e-03 
 5.59079615e-01  5.59079615e-01  5.00000000e+00  4.27395290e+00  4.31425211e+00  8.11984708e-01  8.28635118e-02 -1.98392477e+00  3.43402163e+00  1.55225535e-02  3.26816709e-03 
